author_type,url,location,deal_type,accommodation_type,price,year_of_construction,house_material_type,living_meters,floors_count,underground,creation_date,price_per_m2,underground_list,month,year_month,year,day_of_week
realtor_based,https://www.cian.ru/rent/flat/314513374/,Москва,rent_long,flat,450000.0,2005.0,brick,30.0,8,"Полянка, Добрынинская, Третьяковская, Октябрьская, Серпуховская, Новокузнецкая, Павелецкая",2025-03-05,15000.0,"['Полянка', 'Добрынинская', 'Третьяковская', 'Октябрьская', 'Серпуховская', 'Новокузнецкая', 'Павелецкая']",3,2025-03,2025,2
realtor_based,https://www.cian.ru/rent/flat/316642425/,Москва,rent_long,flat,36000.0,2015.0,monolith,17.0,15,"Щербинка, Бунинская аллея, Остафьево",2025-04-22,2117.6470588235293,"['Щербинка', 'Бунинская аллея', 'Остафьево']",4,2025-04,2025,1
realtor_based,https://www.cian.ru/rent/flat/318773958/,Москва,rent_long,flat,45700.0,2024.0,monolith,12.0,14,"Бунинская аллея, Щербинка, Силикатная",2025-06-16,3808.3333333333335,"['Бунинская аллея', 'Щербинка', 'Силикатная']",6,2025-06,2025,0
realtor_based,https://www.cian.ru/rent/flat/319772659/,Москва,rent_long,flat,63500.0,2022.0,panel,40.0,25,"Алтуфьево, Лианозово, Бескудниково",2025-07-15,1587.5,"['Алтуфьево', 'Лианозово', 'Бескудниково']",7,2025-07,2025,1
realtor_based,https://www.cian.ru/rent/flat/319181651/,Москва,rent_long,flat,75000.0,2021.0,monolith,12.0,5,"Электрозаводская, Электрозаводская, Электрозаводская",2025-06-27,6250.0,"['Электрозаводская', 'Электрозаводская', 'Электрозаводская']",6,2025-06,2025,4
realtor_based,https://www.cian.ru/rent/flat/319641324/,Москва,rent_long,flat,79100.0,1975.0,block,35.0,12,"Фонвизинская, Улица Милашенкова, Останкино, Телецентр",2025-07-10,2260.0,"['Фонвизинская', 'Улица Милашенкова', 'Останкино', 'Телецентр']",7,2025-07,2025,3
realtor_based,https://www.cian.ru/rent/flat/319783116/,Москва,rent_long,flat,85000.0,,unknown,24.0,16,Царицыно,2025-07-15,3541.6666666666665,['Царицыно'],7,2025-07,2025,1
realtor_not_commerce,https://www.cian.ru/rent/flat/319705332/,Москва,rent_long,flat,100000.0,2023.0,unknown,63.1,33,"Окская, Плющево, Рязанский проспект, Вешняки, Чухлинка",2025-07-13,1584.7860538827258,"['Окская', 'Плющево', 'Рязанский проспект', 'Вешняки', 'Чухлинка']",7,2025-07,2025,6
realtor_based,https://www.cian.ru/rent/flat/318781116/,Москва,rent_long,flat,150000.0,2022.0,monolith,17.0,46,"Шелепиха, Шелепиха, Звенигородская",2025-06-16,8823.529411764706,"['Шелепиха', 'Шелепиха', 'Звенигородская']",6,2025-06,2025,0
realtor_based,https://www.cian.ru/rent/flat/315782541/,Москва,rent_long,flat,345000.0,2000.0,monolith,30.0,19,"Новослободская, Достоевская, Маяковская, Менделеевская, Цветной бульвар, Пушкинская, Чеховская, Тверская, Трубная",2025-04-03,11500.0,"['Новослободская', 'Достоевская', 'Маяковская', 'Менделеевская', 'Цветной бульвар', 'Пушкинская', 'Чеховская', 'Тверская', 'Трубная']",4,2025-04,2025,3
realtor_based,https://www.cian.ru/rent/flat/319311072/,Москва,rent_long,flat,88000.0,,block,33.0,9,"Проспект Мира, Суворовская, Площадь трёх вокзалов, Площадь трёх вокзалов, Комсомольская, Рижская, Рижская",2025-07-01,2666.6666666666665,"['Проспект Мира', 'Суворовская', 'Площадь трёх вокзалов', 'Площадь трёх вокзалов', 'Комсомольская', 'Рижская', 'Рижская']",7,2025-07,2025,1
realtor_based,https://www.cian.ru/rent/flat/317704066/,Москва,rent_long,flat,350000.0,,unknown,30.0,17,"Белорусская, Белорусская, Маяковская, Менделеевская, Новослободская",2025-05-19,11666.666666666666,"['Белорусская', 'Белорусская', 'Маяковская', 'Менделеевская', 'Новослободская']",5,2025-05,2025,0
realtor_based,https://www.cian.ru/rent/flat/317426269/,Москва,rent_long,flat,320000.0,1902.0,brick,30.0,4,"Тверская, Пушкинская, Чеховская, Маяковская, Охотный ряд, Театральная, Арбатская, Трубная",2025-05-12,10666.666666666666,"['Тверская', 'Пушкинская', 'Чеховская', 'Маяковская', 'Охотный ряд', 'Театральная', 'Арбатская', 'Трубная']",5,2025-05,2025,0
realtor_based,https://www.cian.ru/rent/flat/318379533/,Москва,rent_long,flat,250000.0,2007.0,monolith,30.0,33,"Юго-Западная, Проспект Вернадского, Проспект Вернадского",2025-06-04,8333.333333333334,"['Юго-Западная', 'Проспект Вернадского', 'Проспект Вернадского']",6,2025-06,2025,2
realtor_based,https://www.cian.ru/rent/flat/318732904/,Москва,rent_long,flat,58300.0,1992.0,panel,20.0,14,"Отрадное, Свиблово, Бибирево",2025-06-15,2915.0,"['Отрадное', 'Свиблово', 'Бибирево']",6,2025-06,2025,6
realtor_based,https://www.cian.ru/rent/flat/308021870/,Москва,rent_long,flat,180000.0,,unknown,34.0,22,"Профсоюзная, Новые Черёмушки, Новаторская",2024-10-01,5294.117647058823,"['Профсоюзная', 'Новые Черёмушки', 'Новаторская']",10,2024-10,2024,1
realtor_based,https://www.cian.ru/rent/flat/318823157/,Москва,rent_long,flat,270000.0,,unknown,90.0,30,"Проспект Вернадского, Новаторская, Новаторская, Проспект Вернадского",2025-06-17,3000.0,"['Проспект Вернадского', 'Новаторская', 'Новаторская', 'Проспект Вернадского']",6,2025-06,2025,1
realtor_based,https://www.cian.ru/rent/flat/319731422/,Москва,rent_long,flat,350000.0,1906.0,unknown,75.0,5,"Арбатская, Александровский сад, Библиотека им. Ленина, Боровицкая, Кропоткинская, Тверская, Пушкинская, Баррикадная, Смоленская, Охотный ряд, Чеховская",2025-07-14,4666.666666666667,"['Арбатская', 'Александровский сад', 'Библиотека им. Ленина', 'Боровицкая', 'Кропоткинская', 'Тверская', 'Пушкинская', 'Баррикадная', 'Смоленская', 'Охотный ряд', 'Чеховская']",7,2025-07,2025,0
realtor_based,https://www.cian.ru/rent/flat/271215263/,Москва,rent_long,flat,300000.0,2020.0,monolith,30.0,65,"Деловой центр, Москва-Сити, Москва-Сити, Деловой центр, Деловой центр, Москва-Сити, Шелепиха, Шелепиха",2022-03-15,10000.0,"['Деловой центр', 'Москва-Сити', 'Москва-Сити', 'Деловой центр', 'Деловой центр', 'Москва-Сити', 'Шелепиха', 'Шелепиха']",3,2022-03,2022,1
realtor_based,https://www.cian.ru/rent/flat/319291962/,Москва,rent_long,flat,420000.0,,monolithBrick,30.0,34,"Парк Победы, Поклонная, Кутузовская",2025-07-01,14000.0,"['Парк Победы', 'Поклонная', 'Кутузовская']",7,2025-07,2025,1
realtor_based,https://www.cian.ru/rent/flat/318320969/,Москва,rent_long,flat,63500.0,2020.0,panel,16.0,25,"Саларьево, Филатов Луг, Прокшино",2025-06-03,3968.75,"['Саларьево', 'Филатов Луг', 'Прокшино']",6,2025-06,2025,1
realtor_based,https://www.cian.ru/rent/flat/312278482/,Москва,rent_long,flat,270000.0,,unknown,66.0,8,"Маяковская, Тверская, Пушкинская, Чеховская, Баррикадная, Арбатская, Краснопресненская",2025-01-14,4090.909090909091,"['Маяковская', 'Тверская', 'Пушкинская', 'Чеховская', 'Баррикадная', 'Арбатская', 'Краснопресненская']",1,2025-01,2025,1
realtor_based,https://www.cian.ru/rent/flat/319055047/,Москва,rent_long,flat,300000.0,,unknown,87.0,3,"Сретенский бульвар, Трубная, Сухаревская, Цветной бульвар, Тургеневская, Чистые пруды, Кузнецкий мост, Лубянка, Пушкинская, Чеховская, Красные ворота, Проспект Мира, Китай-город, Театральная, Тверская",2025-06-24,3448.2758620689656,"['Сретенский бульвар', 'Трубная', 'Сухаревская', 'Цветной бульвар', 'Тургеневская', 'Чистые пруды', 'Кузнецкий мост', 'Лубянка', 'Пушкинская', 'Чеховская', 'Красные ворота', 'Проспект Мира', 'Китай-город', 'Театральная', 'Тверская']",6,2025-06,2025,1
realtor_based,https://www.cian.ru/rent/flat/319777564/,Москва,rent_long,flat,150000.0,,unknown,30.0,33,"Аминьевская, Аминьевская, Давыдково",2025-07-15,5000.0,"['Аминьевская', 'Аминьевская', 'Давыдково']",7,2025-07,2025,1
realtor_based,https://www.cian.ru/rent/flat/319772235/,Москва,rent_long,flat,230000.0,,unknown,54.0,6,"Кропоткинская, Арбатская, Смоленская, Боровицкая, Александровский сад, Библиотека им. Ленина",2025-07-15,4259.259259259259,"['Кропоткинская', 'Арбатская', 'Смоленская', 'Боровицкая', 'Александровский сад', 'Библиотека им. Ленина']",7,2025-07,2025,1
realtor_based,https://www.cian.ru/rent/flat/319767446/,Москва,rent_long,flat,250000.0,1997.0,unknown,30.0,10,"Чистые пруды, Тургеневская, Красные ворота, Сретенский бульвар, Лубянка, Курская, Комсомольская, Китай-город, Сухаревская, Площадь трёх вокзалов, Трубная, Площадь трёх вокзалов",2025-07-15,8333.333333333334,"['Чистые пруды', 'Тургеневская', 'Красные ворота', 'Сретенский бульвар', 'Лубянка', 'Курская', 'Комсомольская', 'Китай-город', 'Сухаревская', 'Площадь трёх вокзалов', 'Трубная', 'Площадь трёх вокзалов']",7,2025-07,2025,1
realtor_based,https://www.cian.ru/rent/flat/315970618/,Москва,rent_long,flat,45800.0,2021.0,panel,10.5,17,"Бунинская аллея, Потапово, Улица Горчакова",2025-04-07,4361.9047619047615,"['Бунинская аллея', 'Потапово', 'Улица Горчакова']",4,2025-04,2025,0
realtor_based,https://www.cian.ru/rent/flat/317712550/,Москва,rent_long,flat,400000.0,,unknown,61.0,23,"Давыдково, Кунцевская, Кунцевская",2025-05-19,6557.377049180328,"['Давыдково', 'Кунцевская', 'Кунцевская']",5,2025-05,2025,0
realtor_based,https://www.cian.ru/rent/flat/317670945/,Москва,rent_long,flat,59000.0,2024.0,monolith,14.0,33,"Улица Академика Янгеля, Красный Строитель, Аннино",2025-05-18,4214.285714285715,"['Улица Академика Янгеля', 'Красный Строитель', 'Аннино']",5,2025-05,2025,6
realtor_based,https://www.cian.ru/rent/flat/318761765/,Москва,rent_long,flat,210000.0,,unknown,73.0,12,"Новослободская, Менделеевская, Белорусская, Достоевская, Маяковская, Белорусская",2025-06-16,2876.7123287671234,"['Новослободская', 'Менделеевская', 'Белорусская', 'Достоевская', 'Маяковская', 'Белорусская']",6,2025-06,2025,0
realtor_based,https://www.cian.ru/rent/flat/318409774/,Москва,rent_long,flat,250000.0,2006.0,monolithBrick,30.0,20,"Шаболовская, Октябрьская, Добрынинская, Серпуховская",2025-06-05,8333.333333333334,"['Шаболовская', 'Октябрьская', 'Добрынинская', 'Серпуховская']",6,2025-06,2025,3
realtor_not_commerce,https://www.cian.ru/rent/flat/318230434/,Москва,rent_long,flat,80000.0,2001.0,monolith,45.0,15,"Братиславская, Марьино, Люблино",2025-05-31,1777.7777777777778,"['Братиславская', 'Марьино', 'Люблино']",5,2025-05,2025,5
realtor_based,https://www.cian.ru/rent/flat/319593173/,Москва,rent_long,flat,100000.0,,unknown,30.0,22,"Рабочий посёлок, Кунцевская, Кунцевская",2025-07-09,3333.3333333333335,"['Рабочий посёлок', 'Кунцевская', 'Кунцевская']",7,2025-07,2025,2
realtor_based,https://www.cian.ru/rent/flat/318471411/,Москва,rent_long,flat,200000.0,,brick,30.0,3,"Китай-город, Чкаловская, Лубянка, Курская, Площадь Революции, Таганская, Новокузнецкая, Чистые пруды, Курская",2025-06-06,6666.666666666667,"['Китай-город', 'Чкаловская', 'Лубянка', 'Курская', 'Площадь Революции', 'Таганская', 'Новокузнецкая', 'Чистые пруды', 'Курская']",6,2025-06,2025,4
realtor_based,https://www.cian.ru/rent/flat/318975024/,Москва,rent_long,flat,350000.0,2012.0,monolith,30.0,33,"Поклонная, Ломоносовский проспект, Киевская",2025-06-22,11666.666666666666,"['Поклонная', 'Ломоносовский проспект', 'Киевская']",6,2025-06,2025,6
realtor_based,https://www.cian.ru/rent/flat/319669310/,Москва,rent_long,flat,280000.0,2006.0,monolith,30.0,16,"Шаболовская, Октябрьская, Добрынинская, Серпуховская",2025-07-11,9333.333333333334,"['Шаболовская', 'Октябрьская', 'Добрынинская', 'Серпуховская']",7,2025-07,2025,4
realtor_based,https://www.cian.ru/rent/flat/318596037/,Москва,rent_long,flat,230000.0,2020.0,monolith,30.0,79,"Деловой центр, Москва-Сити, Москва-Сити, Деловой центр, Деловой центр, Москва-Сити, Шелепиха, Шелепиха",2025-06-10,7666.666666666667,"['Деловой центр', 'Москва-Сити', 'Москва-Сити', 'Деловой центр', 'Деловой центр', 'Москва-Сити', 'Шелепиха', 'Шелепиха']",6,2025-06,2025,1
realtor_based,https://www.cian.ru/rent/flat/319676165/,Москва,rent_long,flat,450000.0,,monolithBrick,119.0,50,"Аэропорт, Сокол, Панфиловская",2025-07-11,3781.5126050420167,"['Аэропорт', 'Сокол', 'Панфиловская']",7,2025-07,2025,4
realtor_based,https://www.cian.ru/rent/flat/319540313/,Москва,rent_long,flat,235000.0,1912.0,brick,30.0,7,"Маяковская, Белорусская, Новослободская, Менделеевская, Белорусская, Тверская, Пушкинская, Достоевская, Чеховская",2025-07-08,7833.333333333333,"['Маяковская', 'Белорусская', 'Новослободская', 'Менделеевская', 'Белорусская', 'Тверская', 'Пушкинская', 'Достоевская', 'Чеховская']",7,2025-07,2025,1
realtor_based,https://www.cian.ru/rent/flat/318910665/,Москва,rent_long,flat,290000.0,2003.0,monolith,30.0,43,"Славянский бульвар, Минская, Минская",2025-06-19,9666.666666666666,"['Славянский бульвар', 'Минская', 'Минская']",6,2025-06,2025,3
realtor_based,https://www.cian.ru/rent/flat/318841216/,Москва,rent_long,flat,250000.0,,unknown,30.0,77,"Деловой центр, Москва-Сити, Москва-Сити, Деловой центр, Деловой центр, Москва-Сити, Шелепиха, Шелепиха",2025-06-18,8333.333333333334,"['Деловой центр', 'Москва-Сити', 'Москва-Сити', 'Деловой центр', 'Деловой центр', 'Москва-Сити', 'Шелепиха', 'Шелепиха']",6,2025-06,2025,2
realtor_based,https://www.cian.ru/rent/flat/318818412/,Москва,rent_long,flat,300000.0,,monolith,40.0,63,"Москва-Сити, Деловой центр, Москва-Сити, Деловой центр, Деловой центр, Москва-Сити, Шелепиха, Шелепиха",2025-06-17,7500.0,"['Москва-Сити', 'Деловой центр', 'Москва-Сити', 'Деловой центр', 'Деловой центр', 'Москва-Сити', 'Шелепиха', 'Шелепиха']",6,2025-06,2025,1
realtor_based,https://www.cian.ru/rent/flat/310732316/,Москва,rent_long,flat,420000.0,,monolith,30.0,10,"Тверская, Пушкинская, Чеховская, Трубная, Театральная, Цветной бульвар, Маяковская, Охотный ряд, Кузнецкий мост, Лубянка",2024-12-02,14000.0,"['Тверская', 'Пушкинская', 'Чеховская', 'Трубная', 'Театральная', 'Цветной бульвар', 'Маяковская', 'Охотный ряд', 'Кузнецкий мост', 'Лубянка']",12,2024-12,2024,0
realtor_based,https://www.cian.ru/rent/flat/319453696/,Москва,rent_long,flat,360000.0,2004.0,monolith,30.0,40,"Минская, Ломоносовский проспект, Минская",2025-07-05,12000.0,"['Минская', 'Ломоносовский проспект', 'Минская']",7,2025-07,2025,5
realtor_based,https://www.cian.ru/rent/flat/315317423/,Москва,rent_long,flat,380000.0,,brick,30.0,5,"Чистые пруды, Тургеневская, Сретенский бульвар, Красные ворота, Лубянка, Китай-город, Курская, Сухаревская, Трубная, Кузнецкий мост, Площадь трёх вокзалов",2025-03-23,12666.666666666666,"['Чистые пруды', 'Тургеневская', 'Сретенский бульвар', 'Красные ворота', 'Лубянка', 'Китай-город', 'Курская', 'Сухаревская', 'Трубная', 'Кузнецкий мост', 'Площадь трёх вокзалов']",3,2025-03,2025,6
realtor_based,https://www.cian.ru/rent/flat/319462941/,Москва,rent_long,flat,95000.0,,unknown,30.0,33,"Аминьевская, Аминьевская, Очаково",2025-07-05,3166.6666666666665,"['Аминьевская', 'Аминьевская', 'Очаково']",7,2025-07,2025,5
realtor_based,https://www.cian.ru/rent/flat/318643463/,Москва,rent_long,flat,65600.0,2024.0,monolith,23.0,10,"Черкизовская, Партизанская, Измайловская",2025-06-11,2852.1739130434785,"['Черкизовская', 'Партизанская', 'Измайловская']",6,2025-06,2025,2
realtor_based,https://www.cian.ru/rent/flat/319749730/,Москва,rent_long,flat,45000.0,,unknown,19.0,17,"Бабушкинская, Свиблово, Медведково",2025-07-14,2368.4210526315787,"['Бабушкинская', 'Свиблово', 'Медведково']",7,2025-07,2025,0
realtor_based,https://www.cian.ru/rent/flat/318800129/,Москва,rent_long,flat,90000.0,,unknown,30.0,22,"Молодёжная, Рабочий посёлок, Кунцевская",2025-06-17,3000.0,"['Молодёжная', 'Рабочий посёлок', 'Кунцевская']",6,2025-06,2025,1
realtor_based,https://www.cian.ru/rent/flat/319393999/,Москва,rent_long,flat,180000.0,,unknown,49.0,16,"Кропоткинская, Арбатская, Смоленская, Боровицкая, Парк Культуры, Александровский сад, Библиотека им. Ленина",2025-07-03,3673.469387755102,"['Кропоткинская', 'Арбатская', 'Смоленская', 'Боровицкая', 'Парк Культуры', 'Александровский сад', 'Библиотека им. Ленина']",7,2025-07,2025,3
realtor_based,https://www.cian.ru/rent/flat/319357077/,Москва,rent_long,flat,52000.0,,unknown,13.0,23,"Рассказовка, Мичуринец, Новопеределкино",2025-07-02,4000.0,"['Рассказовка', 'Мичуринец', 'Новопеределкино']",7,2025-07,2025,2
realtor_based,https://www.cian.ru/rent/flat/319245343/,Москва,rent_long,flat,65000.0,,unknown,14.0,19,"Солнцево, Новопеределкино, Солнечная",2025-06-30,4642.857142857143,"['Солнцево', 'Новопеределкино', 'Солнечная']",6,2025-06,2025,0
realtor_based,https://www.cian.ru/rent/flat/314448174/,Москва,rent_long,flat,450000.0,,unknown,82.0,12,"Кропоткинская, Боровицкая, Полянка, Александровский сад, Библиотека им. Ленина, Третьяковская, Арбатская, Новокузнецкая",2025-03-03,5487.804878048781,"['Кропоткинская', 'Боровицкая', 'Полянка', 'Александровский сад', 'Библиотека им. Ленина', 'Третьяковская', 'Арбатская', 'Новокузнецкая']",3,2025-03,2025,0
realtor_based,https://www.cian.ru/rent/flat/319191893/,Москва,rent_long,flat,53100.0,2005.0,panel,20.0,14,"Филатов Луг, Аэропорт Внуково, Рассказовка",2025-06-27,2655.0,"['Филатов Луг', 'Аэропорт Внуково', 'Рассказовка']",6,2025-06,2025,4
realtor_based,https://www.cian.ru/rent/flat/318017872/,Москва,rent_long,flat,140000.0,2012.0,brick,30.0,30,"Дубровка, Автозаводская, Кожуховская",2025-05-26,4666.666666666667,"['Дубровка', 'Автозаводская', 'Кожуховская']",5,2025-05,2025,0
realtor_not_commerce,https://www.cian.ru/rent/flat/318079450/,Москва,rent_long,flat,200000.0,,unknown,42.0,17,"Маяковская, Пушкинская, Чеховская, Тверская, Новослободская, Менделеевская, Цветной бульвар, Белорусская, Достоевская, Трубная",2025-05-27,4761.9047619047615,"['Маяковская', 'Пушкинская', 'Чеховская', 'Тверская', 'Новослободская', 'Менделеевская', 'Цветной бульвар', 'Белорусская', 'Достоевская', 'Трубная']",5,2025-05,2025,1
realtor_based,https://www.cian.ru/rent/flat/318781116/,Москва,rent_long,flat,150000.0,2022.0,monolith,17.0,46,"Шелепиха, Шелепиха, Звенигородская",2025-06-16,8823.529411764706,"['Шелепиха', 'Шелепиха', 'Звенигородская']",6,2025-06,2025,0
realtor_based,https://www.cian.ru/rent/flat/316888379/,Москва,rent_long,flat,220000.0,2024.0,monolith,30.0,34,"Парк Победы, Поклонная, Кутузовская",2025-04-28,7333.333333333333,"['Парк Победы', 'Поклонная', 'Кутузовская']",4,2025-04,2025,0
realtor_based,https://www.cian.ru/rent/flat/291270692/,Москва,rent_long,flat,150000.0,,unknown,30.0,30,"Дубровка, Автозаводская, Кожуховская",2023-08-13,5000.0,"['Дубровка', 'Автозаводская', 'Кожуховская']",8,2023-08,2023,6
realtor_not_commerce,https://www.cian.ru/rent/flat/318854030/,Москва,rent_long,flat,185000.0,,unknown,27.0,6,"Маяковская, Белорусская, Тверская, Пушкинская, Белорусская, Новослободская, Чеховская, Менделеевская",2025-06-18,6851.851851851852,"['Маяковская', 'Белорусская', 'Тверская', 'Пушкинская', 'Белорусская', 'Новослободская', 'Чеховская', 'Менделеевская']",6,2025-06,2025,2
realtor_not_commerce,https://www.cian.ru/rent/flat/305250988/,Москва,rent_long,flat,170000.0,2023.0,monolith,43.0,31,"Давыдково, Рабочий посёлок, Кунцевская",2024-07-28,3953.4883720930234,"['Давыдково', 'Рабочий посёлок', 'Кунцевская']",7,2024-07,2024,6
realtor_not_commerce,https://www.cian.ru/rent/flat/318170525/,Москва,rent_long,flat,165000.0,,unknown,30.0,5,"Смоленская, Баррикадная, Краснопресненская, Арбатская",2025-05-29,5500.0,"['Смоленская', 'Баррикадная', 'Краснопресненская', 'Арбатская']",5,2025-05,2025,3
realtor_not_commerce,https://www.cian.ru/rent/flat/272156636/,Москва,rent_long,flat,320000.0,2020.0,monolith,73.0,26,"Арбатская, Смоленская, Кропоткинская, Александровский сад, Библиотека им. Ленина, Боровицкая",2022-04-07,4383.561643835616,"['Арбатская', 'Смоленская', 'Кропоткинская', 'Александровский сад', 'Библиотека им. Ленина', 'Боровицкая']",4,2022-04,2022,3
realtor_based,https://www.cian.ru/rent/flat/317333349/,Москва,rent_long,flat,360000.0,,monolith,115.0,9,"Курская, Чкаловская, Китай-город, Курская, Чистые пруды, Тургеневская, Сретенский бульвар",2025-05-10,3130.4347826086955,"['Курская', 'Чкаловская', 'Китай-город', 'Курская', 'Чистые пруды', 'Тургеневская', 'Сретенский бульвар']",5,2025-05,2025,5
realtor_based,https://www.cian.ru/rent/flat/319780688/,Москва,rent_long,flat,300000.0,,unknown,30.0,41,"Шелепиха, Шелепиха",2025-07-15,10000.0,"['Шелепиха', 'Шелепиха']",7,2025-07,2025,1
realtor_based,https://www.cian.ru/rent/flat/317211888/,Москва,rent_long,flat,80000.0,,block,19.0,46,"Дмитровская, Савёловская, Савёловская, Савёловская",2025-05-06,4210.526315789473,"['Дмитровская', 'Савёловская', 'Савёловская', 'Савёловская']",5,2025-05,2025,1
realtor_based,https://www.cian.ru/rent/flat/319751497/,Москва,rent_long,flat,335000.0,,brick,75.0,6,"Арбатская, Александровский сад, Библиотека им. Ленина, Боровицкая, Кропоткинская, Тверская, Пушкинская, Баррикадная, Смоленская, Охотный ряд, Чеховская",2025-07-15,4466.666666666667,"['Арбатская', 'Александровский сад', 'Библиотека им. Ленина', 'Боровицкая', 'Кропоткинская', 'Тверская', 'Пушкинская', 'Баррикадная', 'Смоленская', 'Охотный ряд', 'Чеховская']",7,2025-07,2025,1
realtor_based,https://www.cian.ru/rent/flat/314513374/,Москва,rent_long,flat,450000.0,2005.0,brick,30.0,8,"Полянка, Добрынинская, Третьяковская, Октябрьская, Серпуховская, Новокузнецкая, Павелецкая",2025-03-05,15000.0,"['Полянка', 'Добрынинская', 'Третьяковская', 'Октябрьская', 'Серпуховская', 'Новокузнецкая', 'Павелецкая']",3,2025-03,2025,2
realtor_based,https://www.cian.ru/rent/flat/316222081/,Москва,rent_long,flat,99000.0,2024.0,monolith,24.0,33,"Аминьевская, Аминьевская, Очаково",2025-04-12,4125.0,"['Аминьевская', 'Аминьевская', 'Очаково']",4,2025-04,2025,5
realtor_based,https://www.cian.ru/rent/flat/317887993/,Москва,rent_long,flat,300000.0,2021.0,monolith,30.0,7,"Аэропорт, ЦСКА, Петровский Парк, Динамо",2025-05-23,10000.0,"['Аэропорт', 'ЦСКА', 'Петровский Парк', 'Динамо']",5,2025-05,2025,4
realtor_based,https://www.cian.ru/rent/flat/319641325/,Москва,rent_long,flat,94700.0,1970.0,brick,35.6,15,"Кантемировская, Кавказский бульвар, Царицыно",2025-07-10,2660.112359550562,"['Кантемировская', 'Кавказский бульвар', 'Царицыно']",7,2025-07,2025,3
realtor_based,https://www.cian.ru/rent/flat/270955136/,Москва,rent_long,flat,110000.0,2021.0,monolith,30.0,10,"Павелецкая, Серпуховская, Пролетарская",2022-03-08,3666.6666666666665,"['Павелецкая', 'Серпуховская', 'Пролетарская']",3,2022-03,2022,1
realtor_not_commerce,https://www.cian.ru/rent/flat/311695833/,Москва,rent_long,flat,90000.0,1960.0,brick,28.2,8,"Новаторская, Новаторская",2024-12-25,3191.4893617021276,"['Новаторская', 'Новаторская']",12,2024-12,2024,2
realtor_based,https://www.cian.ru/rent/flat/319496055/,Москва,rent_long,flat,350000.0,2023.0,panel,30.0,67,"Деловой центр, Москва-Сити, Деловой центр, Деловой центр, Москва-Сити, Москва-Сити",2025-07-07,11666.666666666666,"['Деловой центр', 'Москва-Сити', 'Деловой центр', 'Деловой центр', 'Москва-Сити', 'Москва-Сити']",7,2025-07,2025,0
realtor_based,https://www.cian.ru/rent/flat/303623054/,Москва,rent_long,flat,75000.0,2018.0,unknown,18.0,18,"Динамо, Петровский Парк, Белорусская",2024-06-20,4166.666666666667,"['Динамо', 'Петровский Парк', 'Белорусская']",6,2024-06,2024,3
realtor_based,https://www.cian.ru/rent/flat/318803105/,Москва,rent_long,flat,94700.0,2017.0,panel,11.2,21,"Орехово, Домодедовская, Шипиловская",2025-06-17,8455.357142857143,"['Орехово', 'Домодедовская', 'Шипиловская']",6,2025-06,2025,1
realtor_based,https://www.cian.ru/rent/flat/318863352/,Москва,rent_long,flat,300000.0,,monolith,70.0,85,"Москва-Сити, Деловой центр, Деловой центр, Деловой центр, Москва-Сити, Москва-Сити, Шелепиха, Шелепиха",2025-06-18,4285.714285714285,"['Москва-Сити', 'Деловой центр', 'Деловой центр', 'Деловой центр', 'Москва-Сити', 'Москва-Сити', 'Шелепиха', 'Шелепиха']",6,2025-06,2025,2
realtor_based,https://www.cian.ru/rent/flat/319764891/,Москва,rent_long,flat,220000.0,,unknown,30.0,8,"ЦСКА, Полежаевская, Хорошёвская",2025-07-15,7333.333333333333,"['ЦСКА', 'Полежаевская', 'Хорошёвская']",7,2025-07,2025,1
realtor_based,https://www.cian.ru/rent/flat/319209675/,Москва,rent_long,flat,350000.0,,unknown,30.0,73,"Деловой центр, Москва-Сити, Деловой центр, Деловой центр, Москва-Сити, Москва-Сити",2025-06-28,11666.666666666666,"['Деловой центр', 'Москва-Сити', 'Деловой центр', 'Деловой центр', 'Москва-Сити', 'Москва-Сити']",6,2025-06,2025,5
realtor_based,https://www.cian.ru/rent/flat/319206423/,Москва,rent_long,flat,270000.0,,unknown,30.0,73,"Деловой центр, Москва-Сити, Деловой центр, Деловой центр, Москва-Сити, Москва-Сити",2025-06-28,9000.0,"['Деловой центр', 'Москва-Сити', 'Деловой центр', 'Деловой центр', 'Москва-Сити', 'Москва-Сити']",6,2025-06,2025,5
realtor_based,https://www.cian.ru/rent/flat/319749730/,Москва,rent_long,flat,45000.0,,unknown,19.0,17,"Бабушкинская, Свиблово, Медведково",2025-07-14,2368.4210526315787,"['Бабушкинская', 'Свиблово', 'Медведково']",7,2025-07,2025,0
realtor_based,https://www.cian.ru/rent/flat/319211037/,Москва,rent_long,flat,360000.0,,unknown,30.0,73,"Деловой центр, Москва-Сити, Деловой центр, Деловой центр, Москва-Сити, Москва-Сити",2025-06-28,12000.0,"['Деловой центр', 'Москва-Сити', 'Деловой центр', 'Деловой центр', 'Москва-Сити', 'Москва-Сити']",6,2025-06,2025,5
realtor_based,https://www.cian.ru/rent/flat/316753056/,Москва,rent_long,flat,220000.0,1949.0,brick,105.0,7,"Курская, Чкаловская, Курская, Красные ворота, Чистые пруды, Тургеневская, Китай-город",2025-04-25,2095.2380952380954,"['Курская', 'Чкаловская', 'Курская', 'Красные ворота', 'Чистые пруды', 'Тургеневская', 'Китай-город']",4,2025-04,2025,4
